codigo_ibge,nome_municipio,uf,estado,mesorregiao,ano_populacao,populacao,ano_pib,pib
3521408,Iracemápolis,SP,São Paulo,Piracicaba,2026,22559,2023,2403778.0
3521507,Irapuã,SP,São Paulo,São José do Rio Preto,2026,6920,2023,282416.0
3521606,Irapuru,SP,São Paulo,Presidente Prudente,2026,7098,2023,142422.0
3521705,Itaberá,SP,São Paulo,Itapetininga,2026,18267,2023,1058159.0
3521804,Itaí,SP,São Paulo,Bauru,2026,26023,2023,1082752.0
3521903,Itajobi,SP,São Paulo,São José do Rio Preto,2026,17576,2023,1278534.0
3522000,Itaju,SP,São Paulo,Bauru,2026,3726,2023,308305.0
3522109,Itanhaém,SP,São Paulo,Litoral Sul Paulista,2026,119274,2023,2956406.0
3522158,Itaoca,SP,São Paulo,Itapetininga,2026,3503,2023,67982.0
3522208,Itapecerica da Serra,SP,São Paulo,Metropolitana de São Paulo,2026,163187,2023,6215134.0
3522307,Itapetininga,SP,São Paulo,Itapetininga,2026,164687,2023,7962802.0
3522406,Itapeva,SP,São Paulo,Itapetininga,2026,92454,2023,4558512.0
3522505,Itapevi,SP,São Paulo,Metropolitana de São Paulo,2026,243967,2023,15615097.0
3522604,Itapira,SP,São Paulo,Campinas,2026,74145,2023,6365974.0
3522653,Itapirapuã Paulista,SP,São Paulo,Itapetininga,2026,4433,2023,77308.0
3522703,Itápolis,SP,São Paulo,Araraquara,2026,40429,2023,2524858.0
3522802,Itaporanga,SP,São Paulo,Itapetininga,2026,14231,2023,408307.0
3522901,Itapuí,SP,São Paulo,Bauru,2026,14080,2023,1311338.0
3523008,Itapura,SP,São Paulo,Araçatuba,2026,3990,2023,209349.0
3523107,Itaquaquecetuba,SP,São Paulo,Metropolitana de São Paulo,2026,384436,2023,11979260.0
3523206,Itararé,SP,São Paulo,Itapetininga,2026,45111,2023,1406445.0
3523305,Itariri,SP,São Paulo,Litoral Sul Paulista,2026,15917,2023,400627.0
3523404,Itatiba,SP,São Paulo,Macro Metropolitana Paulista,2026,127729,2023,10327467.0
3523503,Itatinga,SP,São Paulo,Bauru,2026,19493,2023,601161.0
3523602,Itirapina,SP,São Paulo,Piracicaba,2026,16473,2023,1570273.0
3523701,Itirapuã,SP,São Paulo,Ribeirão Preto,2026,5853,2023,190876.0
3523800,Itobi,SP,São Paulo,Campinas,2026,8242,2023,251138.0
3523909,Itu,SP,São Paulo,Macro Metropolitana Paulista,2026,175483,2023,14012530.0
3524006,Itupeva,SP,São Paulo,Macro Metropolitana Paulista,2026,75776,2023,10529260.0
3524105,Ituverava,SP,São Paulo,Ribeirão Preto,2026,38379,2023,2218625.0
3524204,Jaborandi,SP,São Paulo,Ribeirão Preto,2026,6269,2023,247095.0
3524303,Jaboticabal,SP,São Paulo,Ribeirão Preto,2026,73479,2023,4156253.0
3524402,Jacareí,SP,São Paulo,Vale do Paraíba Paulista,2026,251848,2023,19692996.0
3524501,Jaci,SP,São Paulo,São José do Rio Preto,2026,8003,2023,880800.0
3524600,Jacupiranga,SP,São Paulo,Litoral Sul Paulista,2026,16183,2023,698901.0
3524709,Jaguariúna,SP,São Paulo,Campinas,2026,62764,2023,14680878.0
3524808,Jales,SP,São Paulo,São José do Rio Preto,2026,50132,2023,2590208.0
3524907,Jambeiro,SP,São Paulo,Vale do Paraíba Paulista,2026,6642,2023,461642.0
3525003,Jandira,SP,São Paulo,Metropolitana de São Paulo,2026,121848,2023,5547107.0
3525102,Jardinópolis,SP,São Paulo,Ribeirão Preto,2026,47354,2023,2398612.0
3525201,Jarinu,SP,São Paulo,Macro Metropolitana Paulista,2026,40433,2023,3546444.0
3525300,Jaú,SP,São Paulo,Bauru,2026,137486,2023,6542933.0
3525409,Jeriquara,SP,São Paulo,Ribeirão Preto,2026,4021,2023,308789.0
3525508,Joanópolis,SP,São Paulo,Macro Metropolitana Paulista,2026,13162,2023,335737.0
3525607,João Ramalho,SP,São Paulo,Presidente Prudente,2026,4470,2023,187000.0
3525706,José Bonifácio,SP,São Paulo,São José do Rio Preto,2026,38111,2023,1940540.0
3525805,Júlio Mesquita,SP,São Paulo,Bauru,2026,4297,2023,82839.0
3525854,Jumirim,SP,São Paulo,Piracicaba,2026,3139,2023,287951.0
3525904,Jundiaí,SP,São Paulo,Macro Metropolitana Paulista,2026,465277,2023,65418378.0
3526001,Junqueirópolis,SP,São Paulo,Presidente Prudente,2026,20991,2023,940871.0
3526100,Juquiá,SP,São Paulo,Litoral Sul Paulista,2026,17121,2023,446418.0
3526209,Juquitiba,SP,São Paulo,Metropolitana de São Paulo,2026,27929,2023,660665.0
3526308,Lagoinha,SP,São Paulo,Vale do Paraíba Paulista,2026,5191,2023,101411.0
3526407,Laranjal Paulista,SP,São Paulo,Itapetininga,2026,27075,2023,1688979.0
3526506,Lavínia,SP,São Paulo,Araçatuba,2026,9967,2023,262294.0
3526605,Lavrinhas,SP,São Paulo,Vale do Paraíba Paulista,2026,7365,2023,169896.0
3526704,Leme,SP,São Paulo,Piracicaba,2026,101734,2023,4938512.0
3526803,Lençóis Paulista,SP,São Paulo,Bauru,2026,68724,2023,6564648.0
3526902,Limeira,SP,São Paulo,Piracicaba,2026,301780,2023,20876940.0
3527009,Lindóia,SP,São Paulo,Campinas,2026,7167,2023,405308.0
3527108,Lins,SP,São Paulo,Bauru,2026,76946,2023,8610363.0
3527207,Lorena,SP,São Paulo,Vale do Paraíba Paulista,2026,87551,2023,4501318.0
3527256,Lourdes,SP,São Paulo,Araçatuba,2026,1957,2023,55440.0
3527306,Louveira,SP,São Paulo,Macro Metropolitana Paulista,2026,55314,2023,20154612.0
3527405,Lucélia,SP,São Paulo,Presidente Prudente,2026,20383,2023,600068.0
3527504,Lucianópolis,SP,São Paulo,Bauru,2026,2427,2023,138654.0
3527603,Luís Antônio,SP,São Paulo,Ribeirão Preto,2026,12594,2023,2385617.0
3527702,Luiziânia,SP,São Paulo,Araçatuba,2026,4730,2023,117809.0
3527801,Lupércio,SP,São Paulo,Marília,2026,3993,2023,115244.0
3527900,Lutécia,SP,São Paulo,Assis,2026,2696,2023,135645.0
3528007,Macatuba,SP,São Paulo,Bauru,2026,17157,2023,691847.0
3528106,Macaubal,SP,São Paulo,São José do Rio Preto,2026,7575,2023,245038.0
3528205,Macedônia,SP,São Paulo,São José do Rio Preto,2026,4067,2023,123750.0
3528304,Magda,SP,São Paulo,São José do Rio Preto,2026,3210,2023,168949.0
3528403,Mairinque,SP,São Paulo,Macro Metropolitana Paulista,2026,52092,2023,2923463.0
3528502,Mairiporã,SP,São Paulo,Metropolitana de São Paulo,2026,98241,2023,2767181.0
3528601,Manduri,SP,São Paulo,Assis,2026,10148,2023,361118.0
3528700,Marabá Paulista,SP,São Paulo,Presidente Prudente,2026,4612,2023,201668.0
3528809,Maracaí,SP,São Paulo,Assis,2026,12784,2023,1039676.0
3528858,Marapoama,SP,São Paulo,São José do Rio Preto,2026,3435,2023,163562.0
3528908,Mariápolis,SP,São Paulo,Presidente Prudente,2026,3514,2023,90255.0
3529005,Marília,SP,São Paulo,Marília,2026,247992,2023,12507571.0
3529104,Marinópolis,SP,São Paulo,São José do Rio Preto,2026,1854,2023,56365.0
3529203,Martinópolis,SP,São Paulo,Presidente Prudente,2026,25260,2023,949416.0
3529302,Matão,SP,São Paulo,Araraquara,2026,81144,2023,7646780.0
3529401,Mauá,SP,São Paulo,Metropolitana de São Paulo,2026,429064,2023,25000732.0
3529500,Mendonça,SP,São Paulo,São José do Rio Preto,2026,6466,2023,593745.0
3529609,Meridiano,SP,São Paulo,São José do Rio Preto,2026,4743,2023,437548.0
3529658,Mesópolis,SP,São Paulo,São José do Rio Preto,2026,1992,2023,108331.0
3529708,Miguelópolis,SP,São Paulo,Ribeirão Preto,2026,19591,2023,1113098.0
3529807,Mineiros do Tietê,SP,São Paulo,Bauru,2026,11297,2023,309941.0
3529906,Miracatu,SP,São Paulo,Litoral Sul Paulista,2026,18549,2023,560827.0
3530003,Mira Estrela,SP,São Paulo,São José do Rio Preto,2026,3218,2023,77240.0
3530102,Mirandópolis,SP,São Paulo,Araçatuba,2026,28770,2023,978818.0
3530201,Mirante do Paranapanema,SP,São Paulo,Presidente Prudente,2026,15997,2023,651108.0
3530300,Mirassol,SP,São Paulo,São José do Rio Preto,2026,66102,2023,3345888.0
3530409,Mirassolândia,SP,São Paulo,São José do Rio Preto,2026,4795,2023,378154.0
3530508,Mococa,SP,São Paulo,Campinas,2026,69415,2023,4014553.0
3530607,Mogi das Cruzes,SP,São Paulo,Metropolitana de São Paulo,2026,472255,2023,26072522.0
3530706,Mogi Guaçu,SP,São Paulo,Campinas,2026,160841,2023,9433838.0
3530805,Mogi Mirim,SP,São Paulo,Campinas,2026,95929,2023,8092719.0
3530904,Mombuca,SP,São Paulo,Piracicaba,2026,3844,2023,179189.0
3531001,Monções,SP,São Paulo,São José do Rio Preto,2026,1941,2023,77881.0
3531100,Mongaguá,SP,São Paulo,Litoral Sul Paulista,2026,65321,2023,1535906.0
3531209,Monte Alegre do Sul,SP,São Paulo,Campinas,2026,8967,2023,304555.0
3531308,Monte Alto,SP,São Paulo,Ribeirão Preto,2026,48787,2023,3062782.0
3531407,Monte Aprazível,SP,São Paulo,São José do Rio Preto,2026,22684,2023,1038560.0
3531506,Monte Azul Paulista,SP,São Paulo,Ribeirão Preto,2026,18314,2023,958014.0
3531605,Monte Castelo,SP,São Paulo,Presidente Prudente,2026,4311,2023,161947.0
3531704,Monteiro Lobato,SP,São Paulo,Vale do Paraíba Paulista,2026,4206,2023,113891.0
3531803,Monte Mor,SP,São Paulo,Campinas,2026,68311,2023,6049398.0
3531902,Morro Agudo,SP,São Paulo,Ribeirão Preto,2026,28485,2023,1980195.0
3532009,Morungaba,SP,São Paulo,Macro Metropolitana Paulista,2026,14206,2023,765641.0
3532058,Motuca,SP,São Paulo,Araraquara,2026,4063,2023,171027.0
3532108,Murutinga do Sul,SP,São Paulo,Araçatuba,2026,3734,2023,113474.0
3532157,Nantes,SP,São Paulo,Assis,2026,2696,2023,189556.0
3532207,Narandiba,SP,São Paulo,Presidente Prudente,2026,5999,2023,896057.0
3532306,Natividade da Serra,SP,São Paulo,Vale do Paraíba Paulista,2026,7164,2023,159425.0
3532405,Nazaré Paulista,SP,São Paulo,Macro Metropolitana Paulista,2026,18729,2023,595410.0
3532504,Neves Paulista,SP,São Paulo,São José do Rio Preto,2026,9981,2023,384592.0
3532603,Nhandeara,SP,São Paulo,São José do Rio Preto,2026,9888,2023,507862.0
3532702,Nipoã,SP,São Paulo,São José do Rio Preto,2026,4891,2023,146719.0
3532801,Nova Aliança,SP,São Paulo,São José do Rio Preto,2026,6910,2023,361490.0
3532827,Nova Campina,SP,São Paulo,Itapetininga,2026,8630,2023,260753.0
3532843,Nova Canaã Paulista,SP,São Paulo,São José do Rio Preto,2026,2053,2023,57172.0
3532868,Nova Castilho,SP,São Paulo,São José do Rio Preto,2026,1070,2023,91228.0
3532900,Nova Europa,SP,São Paulo,Araraquara,2026,9460,2023,556400.0
3533007,Nova Granada,SP,São Paulo,São José do Rio Preto,2026,19741,2023,732341.0
3533106,Nova Guataporanga,SP,São Paulo,Presidente Prudente,2026,2187,2023,47451.0
3533205,Nova Independência,SP,São Paulo,Araçatuba,2026,4894,2023,285939.0
3533254,Novais,SP,São Paulo,São José do Rio Preto,2026,4457,2023,105507.0
3533304,Nova Luzitânia,SP,São Paulo,São José do Rio Preto,2026,2799,2023,70080.0
3533403,Nova Odessa,SP,São Paulo,Campinas,2026,64924,2023,5613297.0
3533502,Novo Horizonte,SP,São Paulo,São José do Rio Preto,2026,39548,2023,2313783.0
3533601,Nuporanga,SP,São Paulo,Ribeirão Preto,2026,7587,2023,1235537.0
3533700,Ocauçu,SP,São Paulo,Marília,2026,4423,2023,163910.0
3533809,Óleo,SP,São Paulo,Assis,2026,2530,2023,143212.0
3533908,Olímpia,SP,São Paulo,São José do Rio Preto,2026,57028,2023,3569676.0
3534005,Onda Verde,SP,São Paulo,São José do Rio Preto,2026,4969,2023,370589.0
3534104,Oriente,SP,São Paulo,Marília,2026,6180,2023,194079.0
3534203,Orindiúva,SP,São Paulo,São José do Rio Preto,2026,6167,2023,830370.0
3534302,Orlândia,SP,São Paulo,Ribeirão Preto,2026,39099,2023,3247648.0
3534401,Osasco,SP,São Paulo,Metropolitana de São Paulo,2026,761441,2023,119404053.0
3534500,Oscar Bressane,SP,São Paulo,Marília,2026,2500,2023,123399.0
3534609,Osvaldo Cruz,SP,São Paulo,Presidente Prudente,2026,32123,2023,1615248.0
3534708,Ourinhos,SP,São Paulo,Assis,2026,106941,2023,4902762.0
3534757,Ouroeste,SP,São Paulo,São José do Rio Preto,2026,10717,2023,670735.0
3534807,Ouro Verde,SP,São Paulo,Presidente Prudente,2026,7899,2023,186891.0
3534906,Pacaembu,SP,São Paulo,Presidente Prudente,2026,15322,2023,285244.0
3535002,Palestina,SP,São Paulo,São José do Rio Preto,2026,11717,2023,603348.0
3535101,Palmares Paulista,SP,São Paulo,São José do Rio Preto,2026,9627,2023,209646.0
3535200,Palmeira d'Oeste,SP,São Paulo,São José do Rio Preto,2026,8951,2023,308864.0
3535309,Palmital,SP,São Paulo,Assis,2026,19666,2023,1405807.0
3535408,Panorama,SP,São Paulo,Presidente Prudente,2026,15239,2023,397153.0
3535507,Paraguaçu Paulista,SP,São Paulo,Assis,2026,42014,2023,3133902.0
3535606,Paraibuna,SP,São Paulo,Vale do Paraíba Paulista,2026,17968,2023,408569.0
3535705,Paraíso,SP,São Paulo,São José do Rio Preto,2026,6224,2023,436076.0
3535804,Paranapanema,SP,São Paulo,Bauru,2026,19901,2023,1222547.0
3535903,Paranapuã,SP,São Paulo,São José do Rio Preto,2026,4125,2023,160653.0
3536000,Parapuã,SP,São Paulo,Presidente Prudente,2026,10712,2023,1150356.0
3536109,Pardinho,SP,São Paulo,Bauru,2026,7482,2023,515971.0
3536208,Pariquera-Açu,SP,São Paulo,Litoral Sul Paulista,2026,19627,2023,753097.0
3536257,Parisi,SP,São Paulo,São José do Rio Preto,2026,3056,2023,67931.0
3536307,Patrocínio Paulista,SP,São Paulo,Ribeirão Preto,2026,14934,2023,1850012.0
3536406,Paulicéia,SP,São Paulo,Presidente Prudente,2026,8303,2023,322394.0
3536505,Paulínia,SP,São Paulo,Campinas,2026,117554,2023,67067300.0
3536570,Paulistânia,SP,São Paulo,Bauru,2026,2166,2023,74506.0
3536604,Paulo de Faria,SP,São Paulo,São José do Rio Preto,2026,7354,2023,426146.0
3536703,Pederneiras,SP,São Paulo,Bauru,2026,46439,2023,3840421.0
3536802,Pedra Bela,SP,São Paulo,Campinas,2026,6768,2023,147569.0
3536901,Pedranópolis,SP,São Paulo,São José do Rio Preto,2026,2863,2023,116928.0
3537008,Pedregulho,SP,São Paulo,Ribeirão Preto,2026,15732,2023,1417488.0
3537107,Pedreira,SP,São Paulo,Campinas,2026,44433,2023,1817292.0
3537156,Pedrinhas Paulista,SP,São Paulo,Assis,2026,2829,2023,177967.0
3537206,Pedro de Toledo,SP,São Paulo,Litoral Sul Paulista,2026,11650,2023,208399.0
3537305,Penápolis,SP,São Paulo,Araçatuba,2026,63523,2023,2743180.0
3537404,Pereira Barreto,SP,São Paulo,Araçatuba,2026,24334,2023,1495859.0
3537503,Pereiras,SP,São Paulo,Itapetininga,2026,9052,2023,410463.0
3537602,Peruíbe,SP,São Paulo,Litoral Sul Paulista,2026,70891,2023,2366996.0
3537701,Piacatu,SP,São Paulo,Araçatuba,2026,5638,2023,160075.0
3537800,Piedade,SP,São Paulo,Macro Metropolitana Paulista,2026,54291,2023,1839652.0
3537909,Pilar do Sul,SP,São Paulo,Macro Metropolitana Paulista,2026,28496,2023,1502794.0
3538006,Pindamonhangaba,SP,São Paulo,Vale do Paraíba Paulista,2026,173267,2023,13674680.0
3538105,Pindorama,SP,São Paulo,São José do Rio Preto,2026,14689,2023,733296.0
3538204,Pinhalzinho,SP,São Paulo,Campinas,2026,15740,2023,416405.0
3538303,Piquerobi,SP,São Paulo,Presidente Prudente,2026,3279,2023,100296.0
3538501,Piquete,SP,São Paulo,Vale do Paraíba Paulista,2026,12468,2023,227361.0
3538600,Piracaia,SP,São Paulo,Macro Metropolitana Paulista,2026,26823,2023,799449.0
3538709,Piracicaba,SP,São Paulo,Piracicaba,2026,442635,2023,44351588.0
3538808,Piraju,SP,São Paulo,Assis,2026,30324,2023,1088629.0
3538907,Pirajuí,SP,São Paulo,Bauru,2026,22726,2023,737809.0
3539004,Pirangi,SP,São Paulo,Ribeirão Preto,2026,11093,2023,535545.0
3539103,Pirapora do Bom Jesus,SP,São Paulo,Metropolitana de São Paulo,2026,19005,2023,693314.0
3539202,Pirapozinho,SP,São Paulo,Presidente Prudente,2026,26125,2023,1410928.0
3539301,Pirassununga,SP,São Paulo,Campinas,2026,75701,2023,4304413.0
3539400,Piratininga,SP,São Paulo,Bauru,2026,15748,2023,389655.0
3539509,Pitangueiras,SP,São Paulo,Ribeirão Preto,2026,34311,2023,1830160.0
3539608,Planalto,SP,São Paulo,São José do Rio Preto,2026,4449,2023,331487.0
3539707,Platina,SP,São Paulo,Assis,2026,3050,2023,160406.0
3539806,Poá,SP,São Paulo,Metropolitana de São Paulo,2026,106288,2023,4610760.0
3539905,Poloni,SP,São Paulo,São José do Rio Preto,2026,5708,2023,199994.0
3540002,Pompéia,SP,São Paulo,Marília,2026,20528,2023,2509065.0
3540101,Pongaí,SP,São Paulo,Bauru,2026,3437,2023,124380.0
3540200,Pontal,SP,São Paulo,Ribeirão Preto,2026,38206,2023,2153954.0
3540259,Pontalinda,SP,São Paulo,São José do Rio Preto,2026,4199,2023,131997.0
3540309,Pontes Gestal,SP,São Paulo,São José do Rio Preto,2026,2407,2023,152499.0
3540408,Populina,SP,São Paulo,São José do Rio Preto,2026,4179,2023,156037.0
3540507,Porangaba,SP,São Paulo,Itapetininga,2026,10915,2023,309200.0
3540606,Porto Feliz,SP,São Paulo,Macro Metropolitana Paulista,2026,58837,2023,5067049.0
3540705,Porto Ferreira,SP,São Paulo,Campinas,2026,54005,2023,3069355.0
3540754,Potim,SP,São Paulo,Vale do Paraíba Paulista,2026,20831,2023,355271.0
3540804,Potirendaba,SP,São Paulo,São José do Rio Preto,2026,19189,2023,1017223.0
3540853,Pracinha,SP,São Paulo,Presidente Prudente,2026,2581,2023,44001.0
3540903,Pradópolis,SP,São Paulo,Ribeirão Preto,2026,17291,2023,1456796.0
3541000,Praia Grande,SP,São Paulo,Metropolitana de São Paulo,2026,371190,2023,11396646.0
3541059,Pratânia,SP,São Paulo,Bauru,2026,5280,2023,252655.0
3541109,Presidente Alves,SP,São Paulo,Bauru,2026,3820,2023,112972.0
3541208,Presidente Bernardes,SP,São Paulo,Presidente Prudente,2026,14830,2023,351783.0
3541307,Presidente Epitácio,SP,São Paulo,Presidente Prudente,2026,40267,2023,1521762.0
3541406,Presidente Prudente,SP,São Paulo,Presidente Prudente,2026,235264,2023,11617599.0
3541505,Presidente Venceslau,SP,São Paulo,Presidente Prudente,2026,35728,2023,1096298.0
3541604,Promissão,SP,São Paulo,Bauru,2026,35957,2023,3349681.0
3541653,Quadra,SP,São Paulo,Itapetininga,2026,3482,2023,209960.0
3541703,Quatá,SP,São Paulo,Assis,2026,13423,2023,1087543.0
3541802,Queiroz,SP,São Paulo,Marília,2026,3380,2023,1095800.0
3541901,Queluz,SP,São Paulo,Vale do Paraíba Paulista,2026,9009,2023,481509.0
3542008,Quintana,SP,São Paulo,Marília,2026,7291,2023,371696.0
3542107,Rafard,SP,São Paulo,Piracicaba,2026,9156,2023,594930.0
3542206,Rancharia,SP,São Paulo,Presidente Prudente,2026,29381,2023,1999657.0
3542305,Redenção da Serra,SP,São Paulo,Vale do Paraíba Paulista,2026,4656,2023,122059.0
3542404,Regente Feijó,SP,São Paulo,Presidente Prudente,2026,20671,2023,1293798.0
3542503,Reginópolis,SP,São Paulo,Bauru,2026,7830,2023,270644.0
3542602,Registro,SP,São Paulo,Litoral Sul Paulista,2026,62101,2023,2931915.0
3542701,Restinga,SP,São Paulo,Ribeirão Preto,2026,6480,2023,311797.0
3542800,Ribeira,SP,São Paulo,Itapetininga,2026,3151,2023,61922.0
3542909,Ribeirão Bonito,SP,São Paulo,Araraquara,2026,11006,2023,494054.0
3543006,Ribeirão Branco,SP,São Paulo,Itapetininga,2026,18953,2023,640749.0
3543105,Ribeirão Corrente,SP,São Paulo,Ribeirão Preto,2026,4727,2023,282574.0
3543204,Ribeirão do Sul,SP,São Paulo,Assis,2026,4783,2023,326855.0
3543238,Ribeirão dos Índios,SP,São Paulo,Presidente Prudente,2026,2035,2023,56509.0
3543253,Ribeirão Grande,SP,São Paulo,Itapetininga,2026,7572,2023,127269.0
3543303,Ribeirão Pires,SP,São Paulo,Metropolitana de São Paulo,2026,119023,2023,4853229.0
3543402,Ribeirão Preto,SP,São Paulo,Ribeirão Preto,2026,734538,2023,52306820.0
3543501,Riversul,SP,São Paulo,Itapetininga,2026,5611,2023,119164.0
3543600,Rifaina,SP,São Paulo,Ribeirão Preto,2026,4198,2023,232911.0
3543709,Rincão,SP,São Paulo,Araraquara,2026,9061,2023,346937.0
3543808,Rinópolis,SP,São Paulo,Presidente Prudente,2026,9314,2023,495680.0
3543907,Rio Claro,SP,São Paulo,Piracicaba,2026,210794,2023,15427117.0
3544004,Rio das Pedras,SP,São Paulo,Piracicaba,2026,32386,2023,2037526.0
3544103,Rio Grande da Serra,SP,São Paulo,Metropolitana de São Paulo,2026,45331,2023,1166050.0
3544202,Riolândia,SP,São Paulo,São José do Rio Preto,2026,10436,2023,390635.0
3544251,Rosana,SP,São Paulo,Presidente Prudente,2026,17366,2023,1542731.0
3544301,Roseira,SP,São Paulo,Vale do Paraíba Paulista,2026,11174,2023,450314.0
3544400,Rubiácea,SP,São Paulo,Araçatuba,2026,2739,2023,88679.0
3544509,Rubinéia,SP,São Paulo,São José do Rio Preto,2026,4028,2023,196382.0
3544608,Sabino,SP,São Paulo,Bauru,2026,5179,2023,183225.0
3544707,Sagres,SP,São Paulo,Presidente Prudente,2026,2524,2023,72625.0
3544806,Sales,SP,São Paulo,São José do Rio Preto,2026,6675,2023,266234.0
3544905,Sales Oliveira,SP,São Paulo,Ribeirão Preto,2026,11708,2023,529464.0
3545001,Salesópolis,SP,São Paulo,Metropolitana de São Paulo,2026,15368,2023,310985.0
3545100,Salmourão,SP,São Paulo,Presidente Prudente,2026,4883,2023,114824.0
3545159,Saltinho,SP,São Paulo,Piracicaba,2026,8441,2023,471342.0
3545209,Salto,SP,São Paulo,Macro Metropolitana Paulista,2026,141994,2023,11498959.0
3545308,Salto de Pirapora,SP,São Paulo,Macro Metropolitana Paulista,2026,45373,2023,2856415.0
3545407,Salto Grande,SP,São Paulo,Assis,2026,9229,2023,394928.0
3545506,Sandovalina,SP,São Paulo,Presidente Prudente,2026,3696,2023,455962.0
3545605,Santa Adélia,SP,São Paulo,São José do Rio Preto,2026,14183,2023,560339.0
3545704,Santa Albertina,SP,São Paulo,São José do Rio Preto,2026,6586,2023,333897.0
3545803,Santa Bárbara d'Oeste,SP,São Paulo,Campinas,2026,189562,2023,10803992.0
3546009,Santa Branca,SP,São Paulo,Vale do Paraíba Paulista,2026,14226,2023,357556.0
3546108,Santa Clara d'Oeste,SP,São Paulo,São José do Rio Preto,2026,2710,2023,130553.0
3546207,Santa Cruz da Conceição,SP,São Paulo,Piracicaba,2026,4383,2023,200490.0
3546256,Santa Cruz da Esperança,SP,São Paulo,Ribeirão Preto,2026,2173,2023,101459.0
3546306,Santa Cruz das Palmeiras,SP,São Paulo,Campinas,2026,29456,2023,788978.0
3546405,Santa Cruz do Rio Pardo,SP,São Paulo,Assis,2026,47833,2023,4319822.0
3546504,Santa Ernestina,SP,São Paulo,Ribeirão Preto,2026,6291,2023,152155.0
